time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.000000,0.050281,9.771568,0.012694,0.005725,-0.014029,0.005139
0.010000,-0.001272,9.791892,0.047686,-0.016733,-0.014459,-0.000358
0.020000,0.064089,9.826543,-0.044206,0.024986,-0.000229,0.003013
0.030000,-0.033445,9.782339,-0.061292,0.007218,-0.003039,0.006679
0.040000,0.035158,9.794470,-0.078323,0.015372,-0.003192,0.011615
0.050000,0.048734,9.755890,-0.001322,0.002691,0.021664,0.016158
0.060000,0.040785,9.801301,-0.025092,0.005940,0.010647,0.005441
0.070000,-0.010900,9.812056,0.037630,-0.007536,-0.012177,0.003548
0.080000,0.116925,9.858836,0.035285,0.016376,0.006580,0.003471
0.090000,-0.019763,9.767641,0.055646,-0.002120,-0.011610,0.001449
0.100000,-0.027043,9.876276,-0.042143,-0.001161,-0.021412,0.006207
0.110000,0.037318,9.813893,0.057144,-0.002221,-0.004037,0.004026
0.120000,0.057071,9.793091,-0.025017,-0.007800,-0.016839,-0.002838
0.130000,0.021505,9.846775,0.014340,0.003442,-0.022529,-0.017512
0.140000,0.025414,9.714978,-0.060250,0.003031,-0.000343,0.006891
0.150000,-0.030695,9.827026,0.030272,-0.017663,0.004483,-0.002357
0.160000,-0.006462,9.813457,-0.045179,0.003252,-0.012757,0.015220
0.170000,-0.024491,9.797456,-0.000980,-0.022962,-0.009734,-0.000200
0.180000,0.072901,9.895021,0.017778,0.022174,-0.002531,0.010675
0.190000,0.015512,9.797723,0.021687,0.002770,-0.020539,-0.007525
0.200000,-0.110634,9.833749,0.006529,0.000915,-0.011999,-0.001366
0.210000,0.059040,9.831742,-0.113646,0.005171,0.009615,-0.013435
0.220000,-0.044492,9.750412,0.030381,-0.005526,0.008921,0.001043
0.230000,0.028470,9.865738,-0.101041,-0.009188,-0.004749,-0.016784
0.240000,-0.004647,9.813130,0.039481,0.001351,0.013645,-0.000435
0.250000,0.048570,9.741140,-0.035198,-0.004812,-0.001738,-0.001904
0.260000,0.045722,9.859451,-0.046478,-0.004581,-0.008522,-0.001430
0.270000,0.026499,9.841724,-0.080128,0.009138,-0.001071,-0.026078
0.280000,-0.078293,9.773810,-0.051171,0.002006,0.006728,0.000419
0.290000,-0.042927,9.795654,0.025219,-0.006608,-0.013049,0.022688
0.300000,0.090880,9.720534,-0.004982,-0.003211,-0.002779,0.014054
0.310000,-0.010826,9.777210,-0.004130,0.013935,0.001040,-0.016272
0.320000,-0.053524,9.789038,-0.011047,0.000832,-0.006281,0.008669
0.330000,0.005280,9.857998,0.038281,0.022524,0.005489,0.002352
0.340000,0.000138,9.875208,0.033086,0.006635,-0.019377,0.001795
0.350000,0.012358,9.851368,0.037028,0.005179,0.008918,-0.018043
0.360000,-0.069218,9.850428,0.017511,-0.006221,0.012806,0.015520
0.370000,-0.087526,9.830275,0.070979,-0.004290,-0.010154,0.005893
0.380000,-0.051572,9.782725,-0.048597,-0.011656,0.012375,0.008865
0.390000,0.062648,9.822740,-0.009055,0.002125,0.004353,-0.004593
0.400000,0.042015,9.815051,-0.056170,0.008587,0.003619,0.005260
0.410000,0.021266,9.835038,0.015639,0.002064,-0.010371,-0.016116
0.420000,0.104737,9.764062,-0.004380,-0.008545,-0.002473,-0.019830
0.430000,-0.061108,9.892981,0.008765,-0.005187,-0.004086,-0.018336
0.440000,-0.032469,9.878952,-0.019534,0.001051,-0.010737,-0.009172
0.450000,0.066318,9.856006,0.043111,-0.011112,0.027816,-0.012017
0.460000,-0.034126,9.887913,-0.015959,-0.004091,-0.008464,-0.013442
0.470000,-0.015361,9.776649,-0.126096,0.009699,-0.009238,-0.003965
0.480000,-0.074291,9.744948,0.030333,-0.003666,0.017920,-0.004207
0.490000,-0.022233,9.822810,0.034291,0.010666,-0.000674,0.004375
0.500000,0.057655,9.771422,0.028155,0.007385,-0.003105,-0.006865
0.510000,-0.015105,9.838298,-0.046849,0.003459,0.006180,0.006653
0.520000,0.010934,9.771074,-0.009970,-0.006858,0.014285,0.003317
0.530000,-0.118764,9.823850,-0.077070,0.004642,-0.001982,-0.001869
0.540000,0.002960,9.809153,0.051931,0.010434,-0.002460,0.015021
0.550000,-0.002614,9.812106,0.003735,-0.007790,0.005371,-0.009719
0.560000,0.020489,9.831183,-0.043561,0.000056,-0.015293,0.015250
0.570000,-0.032245,9.826217,0.000795,-0.004971,0.008234,-0.005219
0.580000,-0.018218,9.796672,0.041604,0.007759,0.010753,-0.005978
0.590000,0.108817,9.868796,-0.012778,0.005828,0.002646,0.014193
0.600000,0.058596,9.804796,-0.091108,0.001460,0.003122,0.003098
0.610000,-0.052067,9.709376,0.015227,0.004957,0.006940,-0.002784
0.620000,0.062392,9.780748,-0.025579,-0.006333,-0.008522,0.015665
0.630000,-0.035643,9.726445,0.014114,0.010203,-0.001343,0.003925
0.640000,0.002781,9.837396,0.079535,0.012269,-0.013455,-0.015745
0.650000,0.014798,9.834537,0.008862,-0.010043,0.005194,0.004934
0.660000,0.010836,9.756113,0.035122,0.007987,-0.007373,0.002080
0.670000,0.045853,9.812346,-0.014523,0.001548,-0.025954,0.005976
0.680000,0.015667,9.787427,0.024035,-0.003613,-0.008379,-0.006163
0.690000,0.010419,9.848657,0.049881,0.001458,0.012472,-0.020895
0.700000,0.016072,9.829438,-0.003997,0.000795,0.003325,0.010463
0.710000,0.008194,9.938034,-0.047994,0.016015,-0.000272,0.004694
0.720000,0.016805,9.786709,0.041841,0.011555,0.007979,-0.008520
0.730000,-0.012734,9.806831,-0.049130,-0.011916,-0.003376,-0.002027
0.740000,0.038107,9.710407,-0.027576,0.021359,-0.005812,-0.016764
0.750000,0.038622,9.912619,-0.034938,-0.000315,0.007129,0.012938
0.760000,-0.021492,9.802763,-0.003958,-0.002715,0.007770,-0.003429
0.770000,0.037750,9.785676,0.010046,-0.008248,-0.003362,0.001310
0.780000,0.043698,9.789378,0.097578,-0.006912,0.013670,0.010177
0.790000,-0.083844,9.784364,-0.038196,0.013281,0.004197,0.000814
0.800000,0.012117,9.877203,0.001708,0.010777,-0.001233,-0.000016
0.810000,0.077288,9.832871,0.040471,0.004881,0.027097,0.017828
0.820000,0.019734,9.849868,0.016254,0.004358,-0.001722,-0.005370
0.830000,0.124773,9.802756,-0.054228,0.004714,-0.012338,0.003586
0.840000,-0.038025,9.741540,0.058080,-0.004513,0.012220,-0.003885
0.850000,0.067712,9.880236,0.031670,0.018018,-0.014067,-0.006504
0.860000,-0.006967,9.794525,0.070660,0.007572,-0.002363,-0.012835
0.870000,-0.045993,9.763855,-0.005172,0.003790,-0.013286,0.015318
0.880000,0.066964,9.822471,-0.056198,-0.003412,0.001005,-0.003459
0.890000,0.041325,9.789625,-0.035216,-0.005026,0.002624,0.014900
0.900000,-0.007921,9.765373,-0.018065,-0.012516,0.006127,-0.017047
0.910000,0.083383,9.764028,-0.038250,-0.003650,0.006744,-0.001867
0.920000,-0.005864,9.872461,-0.064593,-0.002914,-0.008942,0.003863
0.930000,0.092215,9.847088,-0.038919,-0.021165,-0.010827,0.000660
0.940000,0.048407,9.809807,0.042727,-0.017040,0.013724,-0.007346
0.950000,-0.036200,9.847407,-0.061150,-0.010098,0.003394,-0.003598
0.960000,-0.047927,9.839237,-0.022949,0.011905,0.006797,-0.013065
0.970000,0.132365,9.847274,-0.061448,0.001054,0.015997,-0.015022
0.980000,0.105800,9.786352,-0.064020,-0.006997,-0.011326,-0.010260
0.990000,-0.143098,9.817846,-0.077815,0.013529,-0.009527,0.009377
1.000000,0.122141,9.847158,0.019534,-0.009494,-0.001880,0.005243
1.010000,0.062014,9.818523,0.026898,0.011279,0.004065,-0.000334
1.020000,0.084243,9.725981,-0.049466,0.005591,0.005881,0.002032
1.030000,0.021808,9.694073,-0.045876,-0.004084,0.009800,-0.003648
1.040000,-0.036039,9.846278,-0.040205,0.003574,-0.003174,0.010652
1.050000,0.159970,9.747322,-0.031254,-0.004671,0.011321,-0.012191
1.060000,0.043674,9.794612,0.016065,0.011878,0.008470,-0.000826
1.070000,0.067277,9.842689,-0.003457,0.002844,0.008621,-0.005130
1.080000,0.071879,9.795463,-0.044925,0.003835,-0.004044,-0.008277
1.090000,0.137504,9.826383,0.118321,0.000055,0.004617,-0.005373
1.100000,0.097187,9.773883,-0.056109,-0.008703,0.014387,0.007502
1.110000,0.050443,9.805457,-0.006084,0.010273,0.011169,-0.005824
1.120000,0.131413,9.796953,-0.082163,0.001837,-0.019570,-0.000976
1.130000,0.137459,9.782238,0.034435,0.008206,0.010135,-0.008402
1.140000,0.106680,9.853481,-0.038646,-0.005814,0.008761,-0.004861
1.150000,0.183232,9.835781,-0.038290,0.000903,0.025487,0.000646
1.160000,-0.028978,9.745877,-0.052554,0.021392,0.001059,0.016128
1.170000,0.165032,9.783623,-0.109565,-0.007702,0.002154,0.004313
1.180000,0.136398,9.769317,0.022949,0.002822,0.011181,0.002162
1.190000,0.047380,9.815119,-0.086800,-0.002085,0.012445,-0.016636
1.200000,0.074001,9.872764,-0.013111,-0.000389,0.013396,0.000629
1.210000,0.113148,9.808551,0.000324,-0.007085,0.009632,0.001519
1.220000,0.047729,9.876728,0.141043,-0.007163,0.002950,-0.008271
1.230000,0.077692,9.866111,-0.042152,0.012685,0.006252,-0.022092
1.240000,0.088303,9.764129,0.032355,-0.001920,0.001010,0.001463
1.250000,0.227442,9.776464,-0.007793,0.006441,0.000644,0.005465
1.260000,0.039088,9.832908,0.052700,0.000968,0.007943,-0.005607
1.270000,0.180689,9.784602,0.003046,-0.010512,0.012947,-0.000448
1.280000,0.203967,9.849085,0.046090,0.005727,0.016526,-0.012165
1.290000,0.131439,9.806572,-0.070967,-0.001637,-0.013348,-0.005550
1.300000,0.105967,9.827585,-0.077599,-0.000751,0.014931,0.001110
1.310000,0.163858,9.791181,0.018191,0.003560,0.012105,-0.005277
1.320000,0.087369,9.849007,0.018382,-0.005088,0.008767,-0.015428
1.330000,0.148036,9.758342,-0.058491,-0.003573,-0.003505,0.000730
1.340000,0.205316,9.805253,0.011914,0.018400,0.001457,0.002484
1.350000,0.212912,9.781696,0.052843,0.009053,-0.011004,0.000892
1.360000,0.241976,9.896795,-0.036221,0.021289,-0.013635,0.004700
1.370000,0.266009,9.834444,0.038436,-0.007038,-0.003507,-0.010837
1.380000,0.226097,9.789005,-0.020012,-0.004290,-0.003714,0.002104
1.390000,0.287780,9.869337,0.003228,-0.002733,-0.010021,0.004921
1.400000,0.236393,9.776628,0.038488,0.005774,-0.000026,-0.004416
1.410000,0.191900,9.821326,0.060844,-0.000579,-0.010662,-0.002802
1.420000,0.341579,9.784055,0.065502,0.001755,-0.001570,0.002771
1.430000,0.332715,9.856311,0.005812,0.008774,-0.018115,-0.004272
1.440000,0.287430,9.808368,0.041361,0.003418,-0.007509,-0.001155
1.450000,0.325326,9.839559,-0.057305,0.006888,-0.010452,-0.016669
1.460000,0.356828,9.749829,0.084814,-0.013866,-0.000992,-0.004457
1.470000,0.247068,9.824987,-0.122624,-0.020432,-0.002631,-0.008107
1.480000,0.286430,9.820161,-0.012304,0.006612,-0.010490,-0.014918
1.490000,0.383779,9.824989,-0.024306,-0.024981,0.016073,0.008626
1.500000,0.429011,9.768691,-0.110775,0.003734,0.018543,0.009406
1.510000,0.414317,9.824386,0.045578,-0.013733,-0.015235,-0.002079
1.520000,0.367480,9.789765,0.009976,-0.002604,0.008560,0.007364
1.530000,0.392247,9.835332,-0.007500,-0.000956,-0.002492,-0.001541
1.540000,0.327217,9.883266,0.006517,-0.003520,0.002791,-0.010546
1.550000,0.418306,9.755924,-0.052556,-0.007628,0.004199,-0.005696
1.560000,0.475674,9.707668,0.011998,-0.007818,0.002421,0.000367
1.570000,0.415434,9.807201,-0.024587,0.010176,-0.008824,0.009388
1.580000,0.471703,9.871626,-0.001667,0.003849,0.004118,-0.000099
1.590000,0.466658,9.777866,-0.055426,-0.001067,-0.006203,-0.004724
1.600000,0.392836,9.783180,-0.026407,0.003059,-0.001879,0.004952
1.610000,0.521230,9.853297,0.015908,0.005293,-0.006318,-0.000448
1.620000,0.551250,9.886473,0.025048,-0.007655,0.007222,-0.000999
1.630000,0.546066,9.833501,0.057097,-0.027390,0.001418,0.013028
1.640000,0.638336,9.775848,0.009027,0.002088,-0.020270,0.001780
1.650000,0.626867,9.822773,-0.042253,0.014400,-0.002339,0.009962
1.660000,0.681600,9.802438,0.078527,-0.002908,-0.013562,-0.004194
1.670000,0.718409,9.764130,0.054346,-0.019067,0.013505,0.014367
1.680000,0.719595,9.750126,0.103437,-0.001048,0.012292,0.001419
1.690000,0.774677,9.891080,-0.006425,0.002260,0.002465,-0.000143
1.700000,0.824320,9.884209,-0.167438,-0.000007,0.008601,0.002164
1.710000,0.800214,9.860169,-0.090585,0.008951,0.000125,0.004974
1.720000,0.706630,9.722452,-0.002165,-0.001980,0.005196,-0.001450
1.730000,0.817735,9.842050,0.049797,0.007455,0.015622,-0.007868
1.740000,0.858381,9.862114,-0.070764,-0.000560,-0.004002,-0.019853
1.750000,0.921967,9.849168,-0.020788,0.007520,0.000376,-0.001920
1.760000,0.973047,9.768742,-0.069995,0.003020,-0.003662,-0.004926
1.770000,0.961996,9.766022,-0.055490,0.013934,0.008593,0.008406
1.780000,1.045341,9.802087,-0.101586,0.008841,-0.004741,-0.009056
1.790000,0.941114,9.831756,-0.078040,-0.002688,-0.001660,0.010086
1.800000,1.001217,9.798407,0.056048,-0.013857,-0.001716,0.000537
1.810000,1.096099,9.717858,0.007171,0.019494,-0.010229,0.002890
1.820000,1.049993,9.802771,-0.087090,-0.009084,0.016844,0.003377
1.830000,1.097462,9.800056,-0.013392,-0.002211,-0.001432,-0.016400
1.840000,1.228389,9.744631,-0.015857,-0.000690,0.007615,0.009980
1.850000,1.298171,9.863381,-0.002013,0.004834,0.008853,-0.005587
1.860000,1.292219,9.780613,0.030771,0.001845,0.011310,0.011787
1.870000,1.302757,9.852769,-0.023343,-0.025420,-0.006452,-0.000462
1.880000,1.371583,9.837440,0.023529,0.005897,-0.003875,-0.005099
1.890000,1.464353,9.825449,0.007998,-0.002761,-0.018598,0.005037
1.900000,1.540844,9.738566,0.008299,-0.010827,-0.000972,0.005037
1.910000,1.537023,9.818151,0.005070,0.009232,0.006139,-0.013958
1.920000,1.570797,9.843437,-0.041674,0.001445,-0.009642,-0.000698
1.930000,1.629588,9.810950,-0.030931,0.000208,-0.015019,0.011097
1.940000,1.701497,9.806351,-0.030535,-0.003379,-0.003612,-0.009247
1.950000,1.730473,9.806080,-0.046579,-0.014997,0.024772,0.002135
1.960000,1.887809,9.839132,-0.023720,-0.001550,-0.003740,-0.006165
1.970000,1.885860,9.791949,-0.078392,0.006382,0.001770,-0.005381
1.980000,1.893396,9.818040,0.061399,-0.005135,0.001315,0.015122
1.990000,2.050942,9.818497,0.115660,-0.007496,0.013445,0.011001
2.000000,2.078783,9.768961,0.007388,0.008168,-0.004764,0.016550
2.010000,2.150619,9.765837,-0.028662,-0.005158,0.009660,-0.003027
2.020000,2.224936,9.787057,0.023978,-0.019148,-0.003178,0.001206
2.030000,2.312620,9.822375,-0.014745,-0.006655,0.009622,0.006357
2.040000,2.363515,9.779771,-0.037269,0.004097,0.013515,0.007738
2.050000,2.408090,9.806723,0.092016,-0.012742,-0.012815,-0.031906
2.060000,2.478164,9.687535,-0.118479,0.004785,0.008768,-0.011105
2.070000,2.583493,9.858459,0.071926,0.010057,0.012013,-0.021725
2.080000,2.658663,9.883062,-0.038057,-0.010501,0.001421,0.012138
2.090000,2.696180,9.792251,-0.005247,0.001418,0.020066,0.007089
2.100000,2.818994,9.876245,0.029899,0.006100,0.008667,-0.007068
2.110000,2.998615,9.771019,0.091436,-0.013211,0.004418,-0.011768
2.120000,2.928353,9.756640,0.052474,-0.011916,0.007296,-0.005639
2.130000,3.007654,9.797869,-0.049772,-0.005200,-0.011575,-0.006169
2.140000,3.017906,9.783766,0.013373,0.002514,0.001666,-0.002625
2.150000,3.076715,9.887719,0.083041,-0.004480,-0.000177,0.001191
2.160000,3.194076,9.810839,0.081406,0.016203,-0.005323,0.015476
2.170000,3.171503,9.778547,0.002013,-0.016693,-0.018270,-0.004446
2.180000,3.378367,9.804978,-0.011663,-0.010644,0.015290,0.006620
2.190000,3.477212,9.700082,0.003904,0.011708,-0.003643,0.007116
2.200000,3.479586,9.874038,0.048678,-0.003152,-0.014658,-0.003479
2.210000,3.620977,9.850062,0.025400,0.001017,0.001402,0.000199
2.220000,3.702072,9.748560,-0.014229,0.012551,-0.014656,-0.014324
2.230000,3.839805,9.837082,-0.029913,0.021113,0.006253,-0.004204
2.240000,3.804441,9.837399,0.054604,-0.002292,-0.001529,-0.006869
2.250000,3.959901,9.773270,-0.039532,0.004596,0.010573,-0.006639
2.260000,4.008789,9.800218,-0.118277,-0.008054,-0.013059,0.003360
2.270000,4.069761,9.818713,-0.017197,0.001788,0.012946,0.011521
2.280000,4.111983,9.791026,0.053393,0.009615,-0.012004,-0.006981
2.290000,4.141508,9.843164,-0.094256,-0.002151,0.018229,-0.023825
2.300000,4.162286,9.898105,0.070054,0.011150,-0.012363,0.000820
2.310000,4.376890,9.746591,0.093377,-0.020069,0.003392,-0.000878
2.320000,4.372086,9.879074,0.057093,0.004828,0.019762,-0.001079
2.330000,4.421551,9.857533,-0.041348,0.008004,-0.008083,-0.004220
2.340000,4.469122,9.817601,0.025998,-0.004227,0.011342,0.011546
2.350000,4.523736,9.812844,0.059833,-0.000719,0.013431,0.001691
2.360000,4.544821,9.827458,-0.012401,0.002847,-0.006775,0.026166
2.370000,4.588884,9.830587,0.008706,-0.005798,-0.012625,0.000512
2.380000,4.673878,9.819526,-0.008862,0.016638,-0.000268,0.001169
2.390000,4.779138,9.783174,-0.044143,-0.009747,0.000136,-0.006554
2.400000,4.795759,9.799358,-0.024551,-0.002094,-0.029504,0.000960
2.410000,4.782858,9.772854,-0.039921,-0.011363,-0.007153,0.003964
2.420000,4.779944,9.845024,0.029504,0.010751,-0.005007,-0.009318
2.430000,4.907443,9.749167,0.051156,-0.001738,0.009225,-0.003323
2.440000,4.933240,9.725637,-0.047242,0.013284,0.002763,-0.000863
2.450000,4.887418,9.856090,-0.025401,-0.002876,-0.005067,-0.001158
2.460000,4.924168,9.784087,-0.050674,0.015545,-0.006008,0.003937
2.470000,4.979950,9.741355,-0.078920,0.002834,0.008129,0.006955
2.480000,4.974779,9.774942,0.039466,0.012508,-0.009583,-0.003623
2.490000,4.941009,9.782853,-0.012178,0.002136,0.005225,-0.010586
2.500000,5.051300,9.844756,0.028619,-0.024424,-0.011690,0.028610
2.510000,4.985438,9.708813,-0.003665,-0.002374,-0.000669,0.007662
2.520000,4.931310,9.834655,0.024331,-0.004746,0.007897,-0.010174
2.530000,5.005217,9.762012,0.029344,0.027497,-0.000487,-0.006913
2.540000,4.890668,9.845141,-0.004106,-0.019755,0.014303,0.002555
2.550000,5.027929,9.789879,0.036988,-0.001685,-0.004112,-0.000904
2.560000,4.950635,9.816408,0.009541,-0.002782,0.011712,-0.025016
2.570000,4.888682,9.782818,-0.012313,0.002240,-0.009721,-0.017801
2.580000,4.869397,9.832562,0.075651,0.009660,-0.003403,-0.004487
2.590000,4.864596,9.946563,0.067056,-0.003949,-0.015337,0.021085
2.600000,4.875718,9.808026,-0.051578,-0.000691,-0.018858,0.005903
2.610000,4.722368,9.827138,-0.047007,0.006473,-0.001225,-0.002752
2.620000,4.732130,9.827109,0.043673,-0.003427,-0.004209,-0.002238
2.630000,4.711762,9.828254,-0.044033,0.008937,-0.010923,-0.005924
2.640000,4.581021,9.891910,-0.002148,0.001314,-0.005981,0.022677
2.650000,4.590134,9.843994,-0.016527,-0.002173,0.025483,-0.004441
2.660000,4.418243,9.781796,0.081758,0.008719,-0.009282,0.006045
2.670000,4.503155,9.717577,0.023969,0.000165,-0.006973,-0.016200
2.680000,4.416598,9.819064,-0.032992,-0.017931,0.002035,-0.010235
2.690000,4.442289,9.779903,-0.111537,-0.001739,-0.014716,0.012856
2.700000,4.322832,9.800565,-0.007458,0.004138,-0.001046,0.003990
2.710000,4.201315,9.741014,0.018603,-0.007091,-0.015553,0.003515
2.720000,4.142136,9.941284,-0.096355,-0.005372,0.014966,0.017724
2.730000,4.150055,9.761319,0.022684,-0.002169,-0.006687,-0.004732
2.740000,4.028483,9.744028,-0.055931,0.000331,-0.004168,0.004894
2.750000,3.981599,9.832894,0.032744,0.009334,-0.006220,-0.002073
2.760000,3.900715,9.806284,0.085234,-0.001763,-0.009941,-0.002491
2.770000,3.831155,9.814443,-0.070258,0.008564,0.001083,-0.012686
2.780000,3.763284,9.774095,0.055711,0.011205,0.001406,-0.001892
2.790000,3.653008,9.916139,-0.050586,-0.010860,-0.008348,-0.009147
2.800000,3.505751,9.860219,-0.040740,-0.002074,-0.012402,0.000735
2.810000,3.532463,9.776536,0.072278,0.003886,-0.012129,0.010918
2.820000,3.441255,9.858891,0.002946,-0.006125,-0.018461,0.003164
2.830000,3.317430,9.810187,-0.049684,-0.003685,-0.010491,-0.010606
2.840000,3.239071,9.800293,-0.032036,-0.007688,-0.001616,0.003488
2.850000,3.218744,9.778536,0.007962,0.006090,0.008179,-0.005189
2.860000,3.204468,9.861538,-0.037305,0.002408,-0.006711,0.000034
2.870000,3.090988,9.766986,0.077797,0.010453,0.014128,-0.014666
2.880000,2.931303,9.822506,0.001660,0.009660,0.000184,-0.003926
2.890000,2.841699,9.756718,0.063205,-0.009262,-0.000625,-0.039283
2.900000,2.916938,9.848807,0.031940,0.005290,-0.002127,0.012912
2.910000,2.805207,9.817829,0.034989,0.006073,0.013985,0.004188
2.920000,2.728282,9.745270,0.019054,0.002198,-0.000704,0.004590
2.930000,2.671244,9.740347,-0.027774,0.002971,-0.001598,-0.004648
2.940000,2.516873,9.814248,0.037119,-0.014032,0.016557,-0.007647
2.950000,2.415746,9.946959,-0.077433,0.006627,0.006521,0.004429
2.960000,2.409804,9.755639,0.021718,-0.006635,0.003939,0.000143
2.970000,2.339883,9.825416,0.035278,0.010239,0.001991,-0.001928
2.980000,2.205724,9.772605,0.006850,0.017838,0.012283,-0.010768
2.990000,2.252491,9.773064,0.005581,0.014546,0.011479,0.007907
3.000000,2.173031,9.778952,0.025422,-0.021980,0.005335,0.014742
3.010000,2.087545,9.775265,-0.008203,0.007935,-0.013957,-0.008828
3.020000,2.022265,9.781001,0.045612,0.012840,-0.008917,-0.007551
3.030000,1.999553,9.877977,-0.010417,0.007137,-0.000292,0.000168
3.040000,1.838581,9.802417,0.017526,0.000894,0.005085,0.005130
3.050000,1.837836,9.773238,-0.034846,0.019155,0.009811,0.002522
3.060000,1.646456,9.836849,-0.035895,-0.002102,0.000912,0.004079
3.070000,1.746168,9.777350,-0.112838,-0.005419,0.016063,0.016478
3.080000,1.714681,9.854796,-0.036371,-0.006637,0.004417,-0.009936
3.090000,1.541618,9.861979,0.066673,0.004396,-0.002660,0.009444
3.100000,1.569168,9.787016,0.033751,0.008495,0.002186,-0.003570
3.110000,1.564445,9.855873,-0.015194,-0.007945,0.004664,0.000197
3.120000,1.449849,9.794305,0.031470,-0.012305,-0.000679,-0.010539
3.130000,1.355434,9.809995,-0.029776,-0.003687,0.006316,0.001693
3.140000,1.354487,9.827743,0.009880,-0.013014,0.001867,-0.014652
3.150000,1.346969,9.826080,-0.002995,0.006002,-0.004014,0.004182
3.160000,1.255783,9.889878,-0.109771,-0.008114,0.019279,0.004939
3.170000,1.249647,9.800885,0.003179,-0.006510,-0.006362,0.020275
3.180000,1.189328,9.843300,0.030353,-0.023866,0.003063,-0.008200
3.190000,1.182895,9.827617,0.059940,0.005313,0.005498,-0.000477
3.200000,1.165648,9.823032,0.059266,-0.007310,-0.000670,-0.007736
3.210000,1.051134,9.819867,-0.064954,0.006521,-0.003674,-0.006472
3.220000,0.996325,9.890287,0.024459,-0.004002,0.006108,-0.002890
3.230000,0.863075,9.773880,-0.051076,-0.018861,0.011109,0.009612
3.240000,0.987930,9.820284,0.084062,0.004810,-0.006358,-0.006664
3.250000,0.907547,9.835428,-0.017687,-0.006519,0.010536,-0.003066
3.260000,0.874231,9.680639,0.063274,-0.003642,0.004045,0.002495
3.270000,0.828791,9.791012,0.053885,0.006994,-0.004932,-0.015176
3.280000,0.780940,9.839744,0.111597,-0.000769,0.003302,0.002038
3.290000,0.898223,9.806930,-0.037697,0.002498,0.016127,0.009210
3.300000,0.727467,9.816111,-0.032784,-0.004817,-0.003831,-0.003221
3.310000,0.763981,9.749422,0.018336,0.000246,0.017905,-0.011159
3.320000,0.664567,9.779663,-0.020341,-0.000100,0.007511,0.005199
3.330000,0.741359,9.797362,0.067483,0.008260,-0.008493,0.001760
